MONTH;BOROUGH;COMMUNITYDISTRICT;REFUSETONSCOLLECTED;PAPERTONSCOLLECTED;MGPTONSCOLLECTED;RESORGANICSTONS;SCHOOLORGANICTONS;LEAVESORGANICTONS;XMASTREETONS;BOROUGH_ID
2006 / 11;Staten Island;01;5936.680000000000291;1022.159999999999968;584.269999999999982;;;1,519.200000000000045;;5
1995 / 07;Brooklyn;18;6244.900000000000546;690.269999999999982;423.449999999999989;;;;;3
2003 / 01;Bronx;01;2022.100000000000136;57.969999999999999;;;;;;2
2011 / 01;Queens;07;6212.199999999999818;871.450000000000045;539.389999999999986;;;;;4
2011 / 02;Staten Island;01;4589.529999999999745;693.080000000000041;525.759999999999991;;;;;5
2014 / 09;Queens;01;4126.359999999999673;556.330000000000041;499.870000000000005;;;;;4
2011 / 05;Brooklyn;16;1998.840000000000146;93.549999999999997;92.609999999999999;;;;;3
1997 / 10;Brooklyn;02;2284.880000000000109;450.590000000000032;235.670000000000016;;;;;3
2003 / 06;Bronx;10;3297.930000000000291;446.720000000000027;;;;;;2
2013 / 02;Bronx;05;3264.119999999999891;148.300000000000011;191.650000000000006;;;;;2
2001 / 04;Manhattan;12;5856.550000000000182;;593.899999999999977;;;;;1
1997 / 11;Bronx;04;3890.940000000000055;121.519999999999996;210.700000000000017;;;;;2
2015 / 11;Bronx;01;1854.650000000000091;98.840000000000003;112.189999999999998;;;;;2
1996 / 05;Brooklyn;11;5150.900000000000546;587.57000000000005;373.490000000000009;;;;;3
2006 / 02;Brooklyn;11;4123.789999999999964;706.639999999999986;400.090000000000032;;;;;3
2017 / 05;Manhattan;01;1465.029999999999973;349.590000000000032;219.77000000000001;17.07;;;;1
2003 / 12;Bronx;12;4433.460000000000036;415.620000000000005;;;;;;2
2007 / 08;Staten Island;02;4910.470000000000255;809.259999999999991;533.580000000000041;;;;;5
1999 / 09;Manhattan;12;5887.400000000000546;13.880000000000001;698.419999999999959;;;;;1
2000 / 02;Bronx;02;1304.809999999999945;53.399999999999999;115.930000000000007;;;;;2
2016 / 07;Queens;11;3101.940000000000055;496.050000000000011;402.230000000000018;;;;;4
2011 / 02;Bronx;06;2153.699999999999818;106.799999999999997;121.460000000000008;;;;;2
2012 / 05;Queens;13;6469.600000000000364;599.529999999999973;599.0;;;;;4
2003 / 12;Brooklyn;04;3956.950000000000273;131.509999999999991;;;;;;3
2010 / 09;Brooklyn;05;4419.329999999999927;248.530000000000001;305.25;;;;;3
2017 / 01;Brooklyn;14;4716.520000000000437;521.409999999999968;375.379999999999995;;;;19.68;3
2015 / 12;Manhattan;11;2379.510000000000218;276.03000000000003;222.27000000000001;;;;;1
2013 / 06;Brooklyn;16;1987.400000000000091;101.090000000000003;110.519999999999996;;;;;3
2004 / 12;Brooklyn;07;3534.710000000000036;618.889999999999986;440.590000000000032;;;21.469999999999999;;3
2001 / 11;Brooklyn;11;4558.289999999999964;876.720000000000027;638.279999999999973;;;130.289999999999992;;3
1999 / 02;Manhattan;04;2094.800000000000182;;230.240000000000009;;;;;1
2000 / 08;Manhattan;01;893.389999999999986;;85.290000000000006;;;;;1
1993 / 02;Brooklyn;06;2652.5;;;;;;;3
2011 / 06;Brooklyn;10;3624.119999999999891;580.220000000000027;340.389999999999986;;;;;3
1993 / 07;Staten Island;03;5784.239999999999782;;;;;;;5
2009 / 10;Staten Island;03;5851.930000000000291;1005.540000000000077;646.550000000000068;;;;;5
2006 / 06;Staten Island;01;7023.440000000000509;1001.529999999999973;672.850000000000023;;;;;5
2014 / 12;Bronx;09;4111.130000000000109;231.27000000000001;267.810000000000002;;;;;2
1993 / 12;Bronx;11;2921.200000000000273;384.569999999999993;252.159999999999997;;;;;2
2002 / 02;Manhattan;09;2690.960000000000036;8.359999999999999;252.870000000000005;;;;;1
1991 / 08;Staten Island;01;4916.900000000000546;;;;;;;5
2002 / 04;Bronx;03;1925.710000000000036;62.469999999999999;100.5;;;;;2
1992 / 11;Queens;08;3952.400000000000091;;;;;;;4
1990 / 08;Manhattan;05;1188.5;;;;;;;1
2014 / 12;Queens;02;3006.840000000000146;488.110000000000014;333.240000000000009;;;;;4
1998 / 02;Staten Island;02;3204.300000000000182;;336.879999999999995;;;;;5
2009 / 12;Manhattan;09;2804.559999999999945;262.870000000000005;189.030000000000001;;;;;1
2012 / 04;Queens;05;4701.779999999999745;603.419999999999959;495.300000000000011;;;;;4
2009 / 03;Manhattan;09;2618.380000000000109;236.439999999999998;167.590000000000003;;;;;1
2001 / 07;Brooklyn;15;4555.730000000000473;668.580000000000041;583.680000000000064;;;;;3
1993 / 05;Queens;13;7751.800000000000182;551.240000000000009;370.019999999999982;;;;;4
2010 / 09;Queens;07;6731.3100000000004;912.07000000000005;532.659999999999968;;;;;4
2013 / 06;Manhattan;06;2909.400000000000091;473.889999999999986;331.879999999999995;;;;;1
1999 / 04;Brooklyn;02;2152.5;404.759999999999991;245.469999999999999;;;;;3
2005 / 04;Manhattan;02;2537.619999999999891;636.379999999999995;286.220000000000027;;;;;1
2000 / 11;Bronx;08;2531.0300000000002;492.960000000000036;308.560000000000002;;;89.269999999999996;;2
2018 / 05;Staten Island;03;7088.989999999999782;818.139999999999986;790.960000000000036;;40.990000000000002;;;5
2010 / 04;Brooklyn;03;3999.680000000000291;248.900000000000006;238.360000000000014;;;;;3
1996 / 04;Manhattan;12;6226.300000000000182;266.569999999999993;224.77000000000001;;;;;1
2014 / 03;Queens;10;3302.880000000000109;361.689999999999998;360.259999999999991;;;;;4
2015 / 09;Queens;10;3871.670000000000073;381.53000000000003;392.389999999999986;;;;;4
2013 / 04;Queens;12;6698.970000000000255;447.350000000000023;537.240000000000009;;;;;4
2018 / 10;Manhattan;12;5119.930000000000291;450.150000000000034;489.740000000000009;23.91;41.480000000000004;;;1
2010 / 01;Brooklyn;15;3977.849999999999909;682.889999999999986;398.579999999999984;;;;2.94;3
1992 / 07;Bronx;01;2591.0;;;;;;;2
2003 / 08;Queens;11;3942.059999999999945;668.110000000000014;;;;;;4
1997 / 02;Brooklyn;13;2049.900000000000091;105.780000000000001;89.170000000000002;;;;;3
2012 / 07;Bronx;12;4036.710000000000036;344.03000000000003;382.230000000000018;;;;;2
1997 / 05;Manhattan;05;1325.100000000000136;336.600000000000023;133.330000000000013;;;;;1
2011 / 05;Bronx;03;1875.1400000000001;89.850000000000009;86.780000000000001;;;;;2
2014 / 03;Bronx;10;2273.789999999999964;302.860000000000014;272.800000000000011;17.789999999999999;;;;2
2010 / 04;Brooklyn;14;4804.140000000000327;442.720000000000027;309.829999999999984;;;;;3
1994 / 02;Brooklyn;11;4546.400000000000546;440.78000000000003;312.769999999999982;;;;;3
2002 / 03;Bronx;01;1843.670000000000073;73.950000000000003;112.25;;;;;2
1996 / 12;Manhattan;07;6486.400000000000546;1277.910000000000082;525.110000000000014;;;;;1
1996 / 03;Brooklyn;04;2958.700000000000273;98.519999999999996;181.310000000000002;;;;;3
1996 / 10;Queens;10;4636.5;390.509999999999991;291.939999999999998;;;;;4
2009 / 05;Brooklyn;12;5870.390000000000327;649.120000000000005;345.759999999999991;;;;;3
2002 / 01;Bronx;01;1969.059999999999945;75.450000000000003;114.859999999999999;;;;3.36;2
2014 / 06;Brooklyn;18;5780.180000000000291;606.970000000000027;490.019999999999982;;;;;3
2007 / 10;Manhattan;06;3582.190000000000055;954.019999999999982;404.259999999999991;;;;;1
2012 / 01;Brooklyn;16;1785.009999999999991;84.109999999999999;93.549999999999997;;;;1.38;3
2005 / 10;Queens;09;4623.5;587.129999999999995;389.29000000000002;;;;;4
1994 / 11;Brooklyn;15;5210.0;643.590000000000032;273.800000000000011;;;;;3
2005 / 11;Brooklyn;07;3494.889999999999873;536.060000000000059;405.300000000000011;;;50.660000000000004;;3
2000 / 04;Staten Island;03;5564.039999999999964;;699.620000000000005;;;;;5
2008 / 02;Brooklyn;14;4315.180000000000291;506.379999999999995;317.75;;;;;3
2009 / 04;Brooklyn;09;3098.860000000000127;234.480000000000018;172.439999999999998;;;;;3
2013 / 08;Brooklyn;14;4858.350000000000364;421.430000000000007;264.930000000000007;;;;;3
2001 / 02;Manhattan;10;2602.849999999999909;;155.920000000000016;;;;;1
1998 / 11;Queens;06;2996.300000000000182;584.649999999999977;279.340000000000032;;;;;4
1996 / 02;Brooklyn;07;2873.650000000000091;241.159999999999997;276.920000000000016;;;;;3
2008 / 04;Brooklyn;17;4291.480000000000473;363.360000000000014;342.970000000000027;;;;;3
2001 / 09;Bronx;08;2475.349999999999909;396.5;312.730000000000018;;;;;2
2013 / 12;Brooklyn;11;4768.590000000000146;756.980000000000018;443.78000000000003;;;;;3
2013 / 11;Bronx;08;2432.7800000000002;319.0;246.629999999999995;;;;;2
2016 / 01;Manhattan;08;5092.520000000000437;1073.559999999999945;709.610000000000014;4.49;;;138.0;1
2015 / 10;Queens;01;4088.740000000000236;581.259999999999991;546.680000000000064;;;;;4
1994 / 09;Brooklyn;09;3315.300000000000182;182.75;187.430000000000007;;;;;3
1994 / 06;Bronx;11;3482.099999999999909;347.980000000000018;255.260000000000019;;;;;2
1994 / 07;Queens;01;5427.699999999999818;487.389999999999986;326.050000000000011;;;;;4
1997 / 08;Bronx;09;4610.090000000000146;167.920000000000016;282.660000000000025;;;;;2
2001 / 06;Bronx;06;2206.800000000000182;96.109999999999999;178.090000000000003;;;;;2
1992 / 08;Brooklyn;16;2497.200000000000273;;;;;;;3
2008 / 11;Manhattan;09;2582.070000000000164;279.329999999999984;188.990000000000009;;;;;1
1998 / 05;Manhattan;12;5838.300000000000182;81.840000000000003;473.079999999999984;;;;;1
1991 / 08;Brooklyn;05;5483.5;;;;;;;3
2017 / 01;Brooklyn;03;3896.789999999999964;372.769999999999982;339.870000000000005;;;;24.539999999999999;3
1997 / 02;Bronx;05;3315.0;76.060000000000002;168.259999999999991;;;;;2
1995 / 12;Brooklyn;14;4767.930000000000291;357.0;260.319999999999993;;;;;3
2013 / 11;Bronx;02;1533.590000000000146;62.5;76.590000000000003;;;;;2
2016 / 06;Queens;08;4093.769999999999982;508.810000000000002;412.689999999999998;;;;;4
2008 / 10;Bronx;02;1686.370000000000118;78.430000000000007;96.600000000000009;;;;;2
2004 / 05;Staten Island;02;6169.420000000000073;853.460000000000036;459.79000000000002;;;;;5
2016 / 08;Bronx;02;1568.539999999999964;88.010000000000005;126.409999999999997;;;;;2
2011 / 06;Bronx;12;4589.109999999999673;397.480000000000018;421.480000000000018;;;;;2
1995 / 10;Manhattan;08;6552.199999999999818;837.32000000000005;537.960000000000036;;;;;1
2015 / 02;Staten Island;01;3457.25;549.470000000000027;498.480000000000018;13.43;;;;5
2015 / 08;Manhattan;02;1861.329999999999927;387.240000000000009;268.310000000000002;;;;;1
1992 / 01;Brooklyn;09;3556.800000000000182;;;;;;;3
2014 / 11;Queens;06;2709.360000000000127;394.840000000000032;259.399999999999977;;;;;4
2001 / 01;Queens;02;2513.889999999999873;454.53000000000003;389.759999999999991;;;;29.390000000000001;4
1991 / 06;Queens;02;2936.700000000000273;;;;;;;4
1992 / 02;Bronx;08;2718.5;;;;;;;2
1993 / 04;Bronx;03;2032.700000000000045;;4.41;;;;;2
1991 / 12;Staten Island;01;4609.699999999999818;;;;;;;5
1993 / 10;Manhattan;08;6145.900000000000546;1639.980000000000018;549.360000000000014;;;;;1
1992 / 06;Brooklyn;05;5749.600000000000364;;;;;;;3
1994 / 08;Manhattan;09;3332.800000000000182;177.72999999999999;104.180000000000007;;;;;1
2016 / 05;Queens;02;2942.159999999999854;396.650000000000034;327.269999999999982;;;;;4
1997 / 10;Manhattan;11;3214.200000000000273;;84.640000000000001;;;;;1
2008 / 05;Staten Island;02;4980.680000000000291;802.269999999999982;468.560000000000002;;;;;5
2005 / 09;Staten Island;01;6071.609999999999673;895.700000000000045;592.159999999999968;;;;;5
2009 / 06;Brooklyn;06;2524.380000000000109;617.169999999999959;398.120000000000005;;;;;3
1997 / 07;Manhattan;04;2325.800000000000182;2.16;215.670000000000016;;;;;1
2001 / 03;Queens;04;3945.25;453.389999999999986;462.150000000000034;;;;;4
1999 / 03;Queens;13;4961.100000000000364;754.899999999999977;599.659999999999968;;;;;4
1998 / 08;Brooklyn;17;4869.900000000000546;284.819999999999993;386.189999999999998;;;;;3
2016 / 06;Manhattan;08;5483.8100000000004;1158.950000000000045;788.539999999999964;8.23;;;;1
2008 / 11;Queens;05;4863.079999999999927;745.300000000000068;509.400000000000034;;;;;4
2007 / 05;Manhattan;07;6118.860000000000582;985.649999999999977;607.419999999999959;;;;;1
2008 / 05;Manhattan;12;5695.220000000000255;475.610000000000014;392.710000000000036;;;;;1
2004 / 03;Queens;06;3281.389999999999873;507.939999999999998;;;;;;4
2003 / 09;Bronx;10;3094.599999999999909;400.400000000000034;;;;;;2
2005 / 05;Brooklyn;05;4822.650000000000546;303.78000000000003;376.490000000000009;;;;;3
2006 / 12;Queens;06;2870.130000000000109;611.269999999999982;268.769999999999982;;;153.210000000000008;;4
1997 / 07;Bronx;05;3675.579999999999927;87.659999999999997;223.490000000000009;;;;;2
1998 / 08;Bronx;10;2405.840000000000146;375.090000000000032;332.639999999999986;;;;;2
1991 / 08;Bronx;02;1509.799999999999955;;;;;;;2
2016 / 10;Queens;09;4029.180000000000291;448.129999999999995;466.810000000000002;;29.32;;;4
1995 / 03;Queens;12;6922.199999999999818;398.379999999999995;439.460000000000036;;;;;4
1995 / 02;Queens;08;2645.900000000000091;338.139999999999986;194.0;;;;;4
1996 / 11;Manhattan;09;3212.099999999999909;224.530000000000001;115.310000000000002;;;;;1
2015 / 06;Bronx;04;4292.550000000000182;248.560000000000002;278.050000000000011;;;;;2
1999 / 10;Manhattan;03;3530.800000000000182;;252.360000000000014;;;;;1
1999 / 03;Brooklyn;17;4429.880000000000109;338.439999999999998;373.879999999999995;;;;;3
2011 / 06;Bronx;03;2015.509999999999991;90.200000000000003;93.0;;;;;2
2017 / 08;Queens;12;7367.890000000000327;471.100000000000023;879.009999999999991;;;;;4
1995 / 10;Queens;14;2790.800000000000182;168.840000000000003;116.689999999999998;;;;;4
1990 / 12;Manhattan;01;737.600000000000023;;;;;;;1
2006 / 04;Brooklyn;08;2912.380000000000109;220.099999999999994;190.990000000000009;;;;;3
1993 / 08;Bronx;12;4172.75;299.78000000000003;351.740000000000009;;;;;2
1994 / 02;Bronx;07;3209.900000000000091;10.880000000000001;8.390000000000001;;;;;2
1997 / 09;Brooklyn;01;4814.699999999999818;263.28000000000003;260.220000000000027;;;;;3
1991 / 02;Staten Island;02;3058.900000000000091;;;;;;;5
1994 / 03;Staten Island;01;4947.300000000000182;901.009999999999991;382.889999999999986;;;;;5
1993 / 06;Manhattan;04;1794.100000000000136;208.210000000000008;105.700000000000003;;;;;1
1992 / 11;Brooklyn;17;6242.0;;;;;;;3
2016 / 06;Bronx;06;2280.150000000000091;132.860000000000014;190.830000000000013;;79.200000000000003;;;2
2014 / 05;Manhattan;07;5503.090000000000146;1194.380000000000109;689.509999999999991;;47.899999999999999;;;1
2002 / 10;Queens;05;5873.949999999999818;971.220000000000027;;;;;;4
2016 / 10;Queens;12;6427.029999999999745;487.509999999999991;703.529999999999973;;;;;4
2006 / 10;Queens;09;4319.210000000000036;541.430000000000064;354.660000000000025;;;;;4
2017 / 08;Brooklyn;14;4821.840000000000146;431.850000000000023;330.579999999999984;;;;;3
2007 / 08;Bronx;04;4591.869999999999891;181.27000000000001;185.759999999999991;;;;;2
1992 / 05;Manhattan;02;2784.700000000000273;;;;;;;1
2003 / 10;Brooklyn;15;5497.050000000000182;864.259999999999991;;;;;;3
1996 / 10;Brooklyn;02;2541.800000000000182;355.840000000000032;184.009999999999991;;;;;3
2016 / 02;Manhattan;07;4667.0;1264.5;822.920000000000073;10.25;24.84;;;1
2014 / 06;Brooklyn;15;4559.869999999999891;608.080000000000041;401.5;;;;;3
1997 / 08;Manhattan;02;2337.599999999999909;;255.409999999999997;;;;;1
1993 / 11;Staten Island;02;4090.599999999999909;676.050000000000068;281.300000000000011;;;801.100000000000023;;5
2006 / 05;Bronx;01;1985.440000000000055;72.489999999999995;89.850000000000009;;;;;2
2006 / 05;Brooklyn;11;5357.069999999999709;784.82000000000005;486.889999999999986;;;;;3
2010 / 04;Queens;08;3541.519999999999982;494.900000000000034;324.180000000000007;;;;;4
2016 / 10;Bronx;01;1863.019999999999982;102.840000000000003;124.63000000000001;;;;;2
1999 / 02;Bronx;07;3038.300000000000182;204.060000000000002;418.54000000000002;;;;;2
2004 / 04;Manhattan;12;5986.340000000000146;262.25;526.560000000000059;;;;;1
2006 / 01;Manhattan;12;6035.079999999999927;419.819999999999993;419.29000000000002;;;;19.199999999999999;1
2008 / 09;Brooklyn;01;4727.409999999999854;473.25;368.889999999999986;;;;;3
1993 / 11;Manhattan;11;3339.900000000000091;89.790000000000006;50.539999999999999;;;;;1
1996 / 09;Manhattan;01;626.0;110.400000000000006;37.329999999999998;;;;;1
2003 / 05;Manhattan;02;2936.809999999999945;;;;;;;1
2009 / 12;Queens;01;4429.779999999999745;669.610000000000014;479.870000000000005;;;;;4
2007 / 03;Bronx;01;1929.700000000000045;84.180000000000007;81.060000000000002;;;;;2
1995 / 06;Brooklyn;16;2382.700000000000273;62.219999999999999;93.969999999999999;;;;;3
1998 / 08;Brooklyn;08;2936.599999999999909;156.099999999999994;192.480000000000018;;;;;3
1998 / 10;Manhattan;05;1389.350000000000136;;145.150000000000006;;;;;1
2006 / 04;Bronx;01;1773.6400000000001;63.880000000000003;84.329999999999998;;;;;2
1999 / 06;Manhattan;12;6139.699999999999818;79.430000000000007;584.970000000000027;;;;;1
2016 / 11;Manhattan;01;1334.660000000000082;346.910000000000025;196.460000000000008;19.620000000000001;;;;1
2008 / 08;Manhattan;01;1019.57000000000005;385.870000000000005;167.300000000000011;;;;;1
2006 / 08;Brooklyn;13;2417.940000000000055;187.759999999999991;197.259999999999991;;;;;3
1999 / 04;Manhattan;09;3089.900000000000091;5.09;246.810000000000002;;;;;1
1999 / 07;Queens;14;2776.0;289.610000000000014;298.689999999999998;;;;;4
1991 / 03;Manhattan;12;6285.300000000000182;;;;;;;1
2012 / 05;Brooklyn;10;3607.070000000000164;549.289999999999964;303.620000000000005;;;;;3
1991 / 10;Brooklyn;03;4882.390000000000327;;;;;;;3
2009 / 02;Manhattan;02;1990.299999999999955;432.269999999999982;277.560000000000002;;;;;1
2002 / 08;Brooklyn;03;5094.470000000000255;166.719999999999999;;;;;;3
2003 / 03;Manhattan;04;2459.690000000000055;;;;;;;1
2008 / 10;Bronx;07;3979.630000000000109;239.230000000000018;285.259999999999991;;;;;2
2007 / 10;Manhattan;07;6197.279999999999745;1531.6400000000001;599.970000000000027;;;;;1
2009 / 09;Queens;13;5813.779999999999745;613.690000000000055;593.360000000000014;;;;;4
2005 / 05;Manhattan;05;1532.850000000000136;300.5;123.450000000000003;;;;;1
1994 / 09;Brooklyn;17;5171.710000000000036;291.129999999999995;284.490000000000009;;;;;3
1995 / 05;Bronx;09;5407.300000000000182;178.409999999999997;206.759999999999991;;;;;2
1995 / 06;Staten Island;01;6012.859999999999673;692.090000000000032;375.449999999999989;;;;;5
1992 / 08;Queens;12;7795.600000000000364;;;;;;;4
2011 / 12;Brooklyn;17;4538.090000000000146;412.949999999999989;354.850000000000023;;;;;3
2015 / 09;Bronx;04;4015.610000000000127;205.909999999999997;257.29000000000002;;;;;2
2001 / 08;Brooklyn;15;4624.900000000000546;639.529999999999973;592.970000000000027;;;;;3
2000 / 03;Brooklyn;05;4246.210000000000036;300.150000000000034;477.579999999999984;;;;;3
1993 / 04;Bronx;02;1468.700000000000045;5.42;5.81;;;;;2
2008 / 11;Brooklyn;18;5214.989999999999782;637.960000000000036;432.889999999999986;;;;;3
2000 / 10;Queens;13;5508.800000000000182;854.680000000000064;760.019999999999982;;;;;4
1996 / 07;Queens;12;8549.399999999999636;390.439999999999998;473.949999999999989;;;;;4
2008 / 11;Brooklyn;07;3106.789999999999964;437.430000000000007;308.680000000000007;;;;;3
2009 / 04;Queens;11;3145.210000000000036;591.07000000000005;365.930000000000007;;;;;4
2001 / 12;Bronx;01;1954.019999999999982;73.969999999999999;114.109999999999999;;;9.950000000000001;;2
1999 / 04;Bronx;03;1925.470000000000027;205.730000000000018;111.219999999999999;;;;;2
1994 / 11;Bronx;12;4446.100000000000364;340.410000000000025;312.519999999999982;;;;;2
1998 / 06;Brooklyn;04;3197.599999999999909;114.730000000000004;235.090000000000003;;;;;3
